video_id,extracted_aspects,Negative,Neutral,Positive
FlpIgEY-bwU,perfect economic manufacturing sense,1,0,0
FlpIgEY-bwU,performance version,0,1,0
FlpIgEY-bwU,perhaps musk reading audience alex joke,0,1,0
FlpIgEY-bwU,personal take cyber truck greatest vulnerability,0,1,0
FlpIgEY-bwU,personally interested tesla,0,1,0
FlpIgEY-bwU,perspective,0,1,0
FlpIgEY-bwU,picket signs,1,0,0
FlpIgEY-bwU,pickup,0,1,0
FlpIgEY-bwU,pickup sport truck variant,0,1,0
FlpIgEY-bwU,pickup truck,0,1,0
FlpIgEY-bwU,pickup truck ev market,1,0,0
FlpIgEY-bwU,piece,0,1,0
FlpIgEY-bwU,pininfarina design house,1,0,0
FlpIgEY-bwU,pitchforks,1,0,0
FlpIgEY-bwU,pivot,1,0,0
FlpIgEY-bwU,plaid,0,1,0
FlpIgEY-bwU,plaid powertrain vehicle,0,1,0
FlpIgEY-bwU,planning,1,0,0
FlpIgEY-bwU,platform,0,1,0
FlpIgEY-bwU,play,0,1,0
FlpIgEY-bwU,plenty hate oil industry ice carmakers,1,0,0
FlpIgEY-bwU,point,1,1,1
FlpIgEY-bwU,point model,0,1,0
FlpIgEY-bwU,point point b,1,0,0
FlpIgEY-bwU,point tesla twisted model,0,1,0
FlpIgEY-bwU,point vehicle truck battery,1,0,0
FlpIgEY-bwU,point york chicago high list capabilities,0,1,0
FlpIgEY-bwU,pointless nothing market,1,0,0
FlpIgEY-bwU,points,0,2,0
FlpIgEY-bwU,polarization community cybervehicle cyberutilityvehicle,1,0,0
FlpIgEY-bwU,politics,1,0,0
FlpIgEY-bwU,pooch low cost side,1,0,0
FlpIgEY-bwU,pooch truck charging system,1,0,0
FlpIgEY-bwU,popped feed yts algorithm,1,0,0
FlpIgEY-bwU,positive data service history,0,1,0
FlpIgEY-bwU,positive negative bit opinion tesla,0,1,0
FlpIgEY-bwU,potentially product truck manufacturers successful product company,0,1,0
FlpIgEY-bwU,pour money,1,0,0
FlpIgEY-bwU,powerwall megapack solar company biggest installation capability,0,1,0
FlpIgEY-bwU,practical model important model tow kg model,0,1,0
FlpIgEY-bwU,practicality purchase price cost ownership,0,1,0
FlpIgEY-bwU,precious vehicles,0,1,0
FlpIgEY-bwU,predictions,0,0,1
FlpIgEY-bwU,preferential treatment,0,0,1
FlpIgEY-bwU,prejudice opinion,1,0,0
FlpIgEY-bwU,premium dealer,0,1,0
FlpIgEY-bwU,preorder reservations,0,1,0
FlpIgEY-bwU,presentation sarcastic selfdeprecating style,1,0,0
FlpIgEY-bwU,pretty consistent sales,0,1,0
FlpIgEY-bwU,pretty much exact thing,0,1,0
FlpIgEY-bwU,pretty much guaranteed gm,0,1,0
FlpIgEY-bwU,pretty spot w topics,0,1,0
FlpIgEY-bwU,previous champ toyota corolla talk lol,0,1,0
FlpIgEY-bwU,previous fiat,0,1,0
FlpIgEY-bwU,previous life alex kid,0,0,1
FlpIgEY-bwU,previously positive tesla,0,1,0
FlpIgEY-bwU,price,0,3,0
FlpIgEY-bwU,price point,0,1,0
FlpIgEY-bwU,price point repair costs,0,0,1
FlpIgEY-bwU,price sets,0,1,0
FlpIgEY-bwU,price truck k comparable f lightning still margin truck,0,1,0
FlpIgEY-bwU,pricecost ownership features,0,1,0
FlpIgEY-bwU,prices,0,2,0
FlpIgEY-bwU,pricevalue matters,0,1,0
FlpIgEY-bwU,pricing concerns,0,1,0
FlpIgEY-bwU,pricing mechanism,0,1,0
FlpIgEY-bwU,probably one mix,1,0,0
FlpIgEY-bwU,problem,3,0,0
FlpIgEY-bwU,product,0,1,0
FlpIgEY-bwU,product box,0,1,0
FlpIgEY-bwU,product flop reasoning,0,1,0
FlpIgEY-bwU,production,2,2,0
FlpIgEY-bwU,production best selling vehicle,0,1,0
FlpIgEY-bwU,production efficiency battery productions,0,1,0
FlpIgEY-bwU,production pathetic number,0,1,0
FlpIgEY-bwU,production rivian rt,0,1,0
FlpIgEY-bwU,production selling profit,0,1,0
FlpIgEY-bwU,production speed price,0,1,0
FlpIgEY-bwU,products,1,1,0
FlpIgEY-bwU,profit,0,1,0
FlpIgEY-bwU,profit truck,0,1,0
FlpIgEY-bwU,promptly huge problems,0,1,0
FlpIgEY-bwU,propaganda page,1,0,0
FlpIgEY-bwU,proper entertainment,0,1,0
FlpIgEY-bwU,proper truck,0,0,1
FlpIgEY-bwU,props,0,0,1
FlpIgEY-bwU,pros cons company,0,1,0
FlpIgEY-bwU,prototypes drivers displays,0,1,0
FlpIgEY-bwU,pseudovariants thin air,0,1,0
FlpIgEY-bwU,pu truck companies,0,1,0
FlpIgEY-bwU,public comments,1,0,0
FlpIgEY-bwU,pundits,0,1,0
FlpIgEY-bwU,pure clickbait,1,0,0
FlpIgEY-bwU,pure fud,1,0,0
FlpIgEY-bwU,purely subjective thinking tesla,0,1,0
FlpIgEY-bwU,q dang maybe model prototype name,0,0,1
FlpIgEY-bwU,q even lowest tesla,0,1,0
FlpIgEY-bwU,q plaid halo effect real mercedes,0,1,0
FlpIgEY-bwU,q right demand issues,0,1,0
FlpIgEY-bwU,q right talking flops,0,1,0
FlpIgEY-bwU,qtr hope,1,0,0
FlpIgEY-bwU,quadcab dually long box diesel crew cab cts baby body panels,0,0,1
FlpIgEY-bwU,quality,1,0,0
FlpIgEY-bwU,quality issues,0,1,0
FlpIgEY-bwU,quality operation,0,1,0
FlpIgEY-bwU,quality range useful truck,1,0,0
FlpIgEY-bwU,quarter,0,3,0
FlpIgEY-bwU,quick bite,0,1,0
FlpIgEY-bwU,quite called truck,1,0,0
FlpIgEY-bwU,quite extensive customization community,0,1,0
FlpIgEY-bwU,quite important differences,0,1,0
FlpIgEY-bwU,quite popular untill,0,1,0
FlpIgEY-bwU,rack ram transfer ford dimensions,1,0,0
FlpIgEY-bwU,ramp liriq hummer business owner,0,1,0
FlpIgEY-bwU,ramp producing truck,0,1,0
FlpIgEY-bwU,ramp production electric vehicles time tesla,0,1,0
FlpIgEY-bwU,rampage,1,0,0
FlpIgEY-bwU,rams,1,0,0
FlpIgEY-bwU,random yard mulch tow boat miles round trip cyber truck price competitive believe,1,0,0
FlpIgEY-bwU,range,0,1,0
FlpIgEY-bwU,ranger maverick f ranger k cybertruck,0,1,0
FlpIgEY-bwU,rather objective needed features tesla,1,0,0
FlpIgEY-bwU,rather short sighted winer doubt,1,0,0
FlpIgEY-bwU,rather tool,0,1,0
FlpIgEY-bwU,rationally skeptical folks,0,1,0
FlpIgEY-bwU,rats,0,1,0
FlpIgEY-bwU,rd party,1,0,0
FlpIgEY-bwU,reading room,0,0,1
FlpIgEY-bwU,ready sticker shock,0,1,0
FlpIgEY-bwU,real alternatives absurd single non tesla model built scale even factory capable building scale,0,1,0
FlpIgEY-bwU,real approach,1,0,0
FlpIgEY-bwU,real competition,0,1,0
FlpIgEY-bwU,real competition bit joke,0,1,0
FlpIgEY-bwU,real competitor f silverado,0,1,0
FlpIgEY-bwU,real delorean quebec city,0,1,0
FlpIgEY-bwU,real faults,1,0,0
FlpIgEY-bwU,real market test,0,1,0
FlpIgEY-bwU,real thing amazed demand,1,0,0
FlpIgEY-bwU,real truck,0,1,0
FlpIgEY-bwU,reality,1,0,0
FlpIgEY-bwU,reason,0,4,0
FlpIgEY-bwU,reasonable cost,0,1,0
FlpIgEY-bwU,recall notice,1,0,0
FlpIgEY-bwU,recession depression time launches bets experts,1,0,0
FlpIgEY-bwU,reduced prices,0,1,0
FlpIgEY-bwU,refundable deposit find,1,0,0
FlpIgEY-bwU,regular looking pickup truck,1,0,0
FlpIgEY-bwU,relatively inexpensive truck first utility market,1,0,0
FlpIgEY-bwU,relax drink beer,0,1,0
FlpIgEY-bwU,relevance reaction,1,0,0
FlpIgEY-bwU,relevant money,0,1,0
FlpIgEY-bwU,remaining tesla shares,1,0,0
FlpIgEY-bwU,remarkable ford old tesla model,0,1,0
FlpIgEY-bwU,remodeling business,0,1,0
FlpIgEY-bwU,renewable energy,1,0,0
FlpIgEY-bwU,repair issues,0,1,0
FlpIgEY-bwU,repairs,0,0,1
FlpIgEY-bwU,replace batteries,1,0,0
FlpIgEY-bwU,replacement bet,0,1,0
FlpIgEY-bwU,replacement ram,0,1,0
FlpIgEY-bwU,requirements,1,0,0
FlpIgEY-bwU,reservation,0,2,0
FlpIgEY-bwU,reservation count,0,1,0
FlpIgEY-bwU,reservation cybertruck cousin list company,0,1,0
FlpIgEY-bwU,reservation holders sales plummetwell,0,1,0
FlpIgEY-bwU,reservations cyber truck,0,0,1
FlpIgEY-bwU,reservations gimmick,0,1,0
FlpIgEY-bwU,reservations orders model rd,0,1,0
FlpIgEY-bwU,reservations purchases,1,0,0
FlpIgEY-bwU,reservations tesla,0,1,0
FlpIgEY-bwU,reservations thinking,1,0,0
FlpIgEY-bwU,response marketing engineering teams,1,0,0
FlpIgEY-bwU,rest order,0,1,0
FlpIgEY-bwU,retail sales appeal,0,1,0
FlpIgEY-bwU,revenue year,1,0,0
FlpIgEY-bwU,revolution game changer beat,1,0,0
FlpIgEY-bwU,ridiculous front wiper,0,1,0
FlpIgEY-bwU,right critique,0,1,0
FlpIgEY-bwU,right delay launch product doa,1,0,0
FlpIgEY-bwU,right hope attrition orders,0,1,0
FlpIgEY-bwU,right lol,0,1,0
FlpIgEY-bwU,right tesla,1,0,0
FlpIgEY-bwU,rivian,2,1,0
FlpIgEY-bwU,rivian f,0,1,0
FlpIgEY-bwU,rivian futuristic take traditional truck cybertruck tesla,1,0,0
FlpIgEY-bwU,rivian lightning tesla undercut price wise fair many trucks big parking spots,0,1,0
FlpIgEY-bwU,rivian truck boring,1,0,0
FlpIgEY-bwU,road,0,1,0
FlpIgEY-bwU,road cybertruck,0,1,0
FlpIgEY-bwU,road least soft road suv cargo van,1,0,0
FlpIgEY-bwU,roadmap tesla,1,0,0
FlpIgEY-bwU,rock,1,1,0
FlpIgEY-bwU,room,0,1,0
FlpIgEY-bwU,rt,1,0,0
FlpIgEY-bwU,rust,1,0,0
FlpIgEY-bwU,s,1,2,0
FlpIgEY-bwU,sale color witch wrap paint design lot product delays guy,1,0,0
FlpIgEY-bwU,sales,0,1,0
FlpIgEY-bwU,sales channel clever sarcasm,1,0,0
FlpIgEY-bwU,sales existing models wasted effort,1,0,0
FlpIgEY-bwU,sales guy,0,1,0
FlpIgEY-bwU,sales legacy ice,0,1,0
FlpIgEY-bwU,sales model,0,1,0
FlpIgEY-bwU,sales profitable ice vehicles,0,1,0
FlpIgEY-bwU,sales tesla products,0,1,0
FlpIgEY-bwU,salty coz tesla,0,0,1
FlpIgEY-bwU,san antonio dallas,0,1,0
FlpIgEY-bwU,sandy monroe,0,1,0
FlpIgEY-bwU,satire,0,0,1
FlpIgEY-bwU,sayers,0,1,0
FlpIgEY-bwU,scene money,1,0,0
FlpIgEY-bwU,scratches,0,1,0
FlpIgEY-bwU,screen middle dash,0,1,0
FlpIgEY-bwU,seamless experiences app charging level software integration user experience assisiated functionalies,0,1,0
FlpIgEY-bwU,seats,0,1,0
FlpIgEY-bwU,selfproclaimed tesla fanboy,0,1,0
FlpIgEY-bwU,sell hot cakes,0,1,0
FlpIgEY-bwU,sell negative arguments,0,1,0
FlpIgEY-bwU,sell numbers tesla,0,1,0
FlpIgEY-bwU,sellout hate nothing,1,0,0
FlpIgEY-bwU,semi underwhelming projects comments,1,0,0
FlpIgEY-bwU,semis,0,1,0
FlpIgEY-bwU,sentimental reasons,0,1,0
FlpIgEY-bwU,serious loyal viewers,0,1,0
FlpIgEY-bwU,serious money,0,1,0
FlpIgEY-bwU,serious numbers truck,0,1,0
FlpIgEY-bwU,serious tesla commentary,0,1,0
FlpIgEY-bwU,seriously trusted infrastructure support,0,1,0
FlpIgEY-bwU,several factors,0,1,0
FlpIgEY-bwU,several makers,1,0,0
FlpIgEY-bwU,several teslas,1,0,0
FlpIgEY-bwU,sexy superficial upgrades,0,1,0
FlpIgEY-bwU,shanghai megapack factory construction,0,1,0
FlpIgEY-bwU,shape,0,2,0
FlpIgEY-bwU,sharing parts,0,1,0
FlpIgEY-bwU,sheets plywood,0,0,1
FlpIgEY-bwU,shocked vehicle,0,1,0
FlpIgEY-bwU,shopping malls,0,1,0
FlpIgEY-bwU,short comings teslas,1,0,0
FlpIgEY-bwU,short discounting cynicism,0,1,0
FlpIgEY-bwU,shorting company,1,0,0
FlpIgEY-bwU,shows,0,1,0
FlpIgEY-bwU,shyte product,1,0,0
FlpIgEY-bwU,significant number vendors,0,1,0
FlpIgEY-bwU,significant sales increase year model,0,1,0
FlpIgEY-bwU,significantly cheaper cost,0,1,0
FlpIgEY-bwU,silverado,0,2,1
FlpIgEY-bwU,similar cant unique features,1,0,0
FlpIgEY-bwU,similar functionally different vehicles parts,0,1,0
FlpIgEY-bwU,similar materials,1,0,0
FlpIgEY-bwU,sir,1,0,0
FlpIgEY-bwU,size beds competitors,0,0,1
FlpIgEY-bwU,size f larger words,0,1,0
FlpIgEY-bwU,sizeable portion affordable mass market segment revisit pickup model design one,1,0,0
FlpIgEY-bwU,slap wrist balance levelheadedness videos,0,1,0
FlpIgEY-bwU,sleeping bag,1,0,0
FlpIgEY-bwU,slice bread,0,0,1
FlpIgEY-bwU,small cheaper andan,0,0,1
FlpIgEY-bwU,smaller lighter efficient trucks,0,1,0
FlpIgEY-bwU,smart americans,0,1,0
FlpIgEY-bwU,smart move,0,1,0
FlpIgEY-bwU,smurf,1,0,0
FlpIgEY-bwU,social perspective,0,1,0
FlpIgEY-bwU,software,0,1,0
FlpIgEY-bwU,solid points,0,1,0
FlpIgEY-bwU,somebody,1,0,0
FlpIgEY-bwU,somebody electric truck,0,0,1
FlpIgEY-bwU,someday thing company,0,1,0
FlpIgEY-bwU,somehow tesla,0,1,0
FlpIgEY-bwU,someone,2,2,1
FlpIgEY-bwU,someone channel,1,0,0
FlpIgEY-bwU,something,2,7,1
FlpIgEY-bwU,something truck performance,1,0,0
FlpIgEY-bwU,sooner double edge sword,0,1,0
FlpIgEY-bwU,soooo,0,1,0
FlpIgEY-bwU,sorry rest pure bs speculation truck,0,1,0
FlpIgEY-bwU,sound bit jealous exgirlfriend,1,0,0
FlpIgEY-bwU,sound pessimistic downer,1,0,0
FlpIgEY-bwU,spare parts,1,0,0
FlpIgEY-bwU,specially choices,1,0,0
FlpIgEY-bwU,specific designbranding,0,1,0
FlpIgEY-bwU,specific use,1,0,0
FlpIgEY-bwU,specs,1,0,1
FlpIgEY-bwU,specs pricing,0,1,0
FlpIgEY-bwU,specs pricing finalised pundits,0,1,0
FlpIgEY-bwU,speed acceleration efficiency whole discussion,0,1,0
FlpIgEY-bwU,stage life,0,1,0
FlpIgEY-bwU,stainless body,0,1,0
FlpIgEY-bwU,stainless steel,0,2,0
FlpIgEY-bwU,stainless steel big bet,1,0,0
FlpIgEY-bwU,stainless steel fields lot dust,1,0,0
FlpIgEY-bwU,stainless steel shell ideal worktruck tesla best system integration,0,1,0
FlpIgEY-bwU,stainless steel things,1,0,0
FlpIgEY-bwU,stainless stray body,0,1,0
FlpIgEY-bwU,stampings less castings,1,0,0
FlpIgEY-bwU,state price big motivator big oems,1,0,0
FlpIgEY-bwU,status symbol fashion statement social icon truck tool fuel fuel,0,1,0
FlpIgEY-bwU,still apple huge market share similar fanboy culture,0,1,0
FlpIgEY-bwU,still produced numbers,0,1,0
FlpIgEY-bwU,stock,2,0,0
FlpIgEY-bwU,stock hell,1,0,0
FlpIgEY-bwU,stock price,0,1,0
FlpIgEY-bwU,stock prices,0,1,0
FlpIgEY-bwU,stop,1,0,0
FlpIgEY-bwU,stop caliber bullet,0,1,0
FlpIgEY-bwU,stretching bit,0,1,0
FlpIgEY-bwU,strong chemicals,0,1,0
FlpIgEY-bwU,strongest major automakers,1,0,0
FlpIgEY-bwU,structural pack capital,1,0,0
FlpIgEY-bwU,students,0,1,0
FlpIgEY-bwU,stuff,0,2,0
FlpIgEY-bwU,stunt unforgivable duping masses,1,0,0
FlpIgEY-bwU,stupid million back order guy,1,0,0
FlpIgEY-bwU,stupid thing,1,0,0
FlpIgEY-bwU,style point view model,0,1,0
FlpIgEY-bwU,styling ergonomics quality materials etc ev advocate,0,1,0
FlpIgEY-bwU,subscribers,1,0,0
FlpIgEY-bwU,subsequent order,1,0,0
FlpIgEY-bwU,success cybertruck,0,1,0
FlpIgEY-bwU,successful cybertruck,0,1,0
FlpIgEY-bwU,successful european market,0,1,0
FlpIgEY-bwU,successful tesla,0,1,0
FlpIgEY-bwU,sufficient filler,1,0,0
FlpIgEY-bwU,super charging network,1,0,0
FlpIgEY-bwU,super cool truck disaster,1,0,0
FlpIgEY-bwU,supercharger network,0,1,0
FlpIgEY-bwU,superchargers conclusion choices,1,0,0
FlpIgEY-bwU,superior product,0,1,0
FlpIgEY-bwU,supply,0,1,0
FlpIgEY-bwU,support,0,1,0
FlpIgEY-bwU,support opinions,0,1,0
FlpIgEY-bwU,support sales,0,1,0
FlpIgEY-bwU,supposed concern reservation holders,0,0,1
FlpIgEY-bwU,sure tesla able sell tesla fanboys,0,1,0
FlpIgEY-bwU,surge nationalism,1,0,0
FlpIgEY-bwU,suv van versions,0,1,0
FlpIgEY-bwU,suvs body chassis,0,0,1
FlpIgEY-bwU,suvs ouch cost staggering repair,1,0,0
FlpIgEY-bwU,swallow spit,1,0,0
FlpIgEY-bwU,sxy buttons,0,1,0
FlpIgEY-bwU,takes,1,0,0
FlpIgEY-bwU,tangible reason,0,1,0
FlpIgEY-bwU,taycan tesla,0,1,0
FlpIgEY-bwU,tc,0,1,0
FlpIgEY-bwU,technical aspects construction,0,1,0
FlpIgEY-bwU,terminator robot company,0,1,0
FlpIgEY-bwU,terms,0,1,0
FlpIgEY-bwU,terrible paint stainless steel leather,0,1,0
FlpIgEY-bwU,tesla,11,27,4
FlpIgEY-bwU,tesla ahead company,0,1,0
FlpIgEY-bwU,tesla alternative,0,1,0
FlpIgEY-bwU,tesla battery form factor,0,1,0
FlpIgEY-bwU,tesla best value quality dollar,0,1,0
FlpIgEY-bwU,tesla brand thing,1,0,0
FlpIgEY-bwU,tesla critic videos tesla investor,1,0,0
FlpIgEY-bwU,tesla customer service,1,0,0
FlpIgEY-bwU,tesla cybertruck,1,0,0
FlpIgEY-bwU,tesla cybertruck flops,0,1,0
FlpIgEY-bwU,tesla cybertruck order,1,0,0
FlpIgEY-bwU,tesla desirability evs opening supercharger network others,0,1,0
FlpIgEY-bwU,tesla energy,0,1,0
FlpIgEY-bwU,tesla facing competitors,0,1,0
FlpIgEY-bwU,tesla failure stock crash,1,0,0
FlpIgEY-bwU,tesla fan,1,0,0
FlpIgEY-bwU,tesla fan boys,0,2,0
FlpIgEY-bwU,tesla fanboy tesla critic cases,0,1,0
FlpIgEY-bwU,tesla fans,1,0,0
FlpIgEY-bwU,tesla fans owners,1,0,0
FlpIgEY-bwU,tesla fun veedub alex,0,1,0
FlpIgEY-bwU,tesla groups,0,1,0
FlpIgEY-bwU,tesla hater,1,0,0
FlpIgEY-bwU,tesla haters,1,0,0
FlpIgEY-bwU,tesla honest things,0,1,0
FlpIgEY-bwU,tesla insurance,0,1,0
FlpIgEY-bwU,tesla issues limited lineup interchangeable parts,0,1,0
FlpIgEY-bwU,tesla market share segment brand loyalty,1,0,0
FlpIgEY-bwU,tesla model,0,1,0
FlpIgEY-bwU,tesla musk,1,0,0
FlpIgEY-bwU,tesla negative positive coverage,0,1,0
FlpIgEY-bwU,tesla news,1,0,0
FlpIgEY-bwU,tesla offerings,0,1,0
FlpIgEY-bwU,tesla one model model,0,1,0
FlpIgEY-bwU,tesla paint shop,1,0,0
FlpIgEY-bwU,tesla price,0,1,0
FlpIgEY-bwU,tesla prices,1,0,0
FlpIgEY-bwU,tesla selling millionyear,1,0,0
FlpIgEY-bwU,tesla station wagon,1,0,0
FlpIgEY-bwU,tesla step quality waist drive train,0,1,0
FlpIgEY-bwU,tesla stock cover,0,0,1
FlpIgEY-bwU,tesla stock price downfall,1,0,0
FlpIgEY-bwU,tesla successful manufacturers,0,1,0
FlpIgEY-bwU,tesla tank musk,1,0,0
FlpIgEY-bwU,tesla tank powerful trick,0,1,0
FlpIgEY-bwU,tesla time feedback,0,1,0
FlpIgEY-bwU,tesla travel,0,1,0
FlpIgEY-bwU,tesla uaw,0,1,0
FlpIgEY-bwU,tesla vehicle model type,0,1,0
FlpIgEY-bwU,tesla vehicles mobile storage,0,1,0
FlpIgEY-bwU,tesla videos,0,1,0
FlpIgEY-bwU,tesla wise,1,0,0
FlpIgEY-bwU,tesla wrong,0,1,0
FlpIgEY-bwU,teslas,2,1,0
FlpIgEY-bwU,teslas advantage,0,1,0
FlpIgEY-bwU,teslas average legacy customer perspective,0,1,0
FlpIgEY-bwU,teslas biggest concern chinese market shrinking economy,1,0,0
FlpIgEY-bwU,teslas business model,1,0,0
FlpIgEY-bwU,teslas growth future,1,0,0
FlpIgEY-bwU,teslas reputation,1,0,0
FlpIgEY-bwU,teslas sake,1,0,0
FlpIgEY-bwU,teslas tons,0,1,0
FlpIgEY-bwU,teslas truck product,0,1,0
FlpIgEY-bwU,test drive production version,1,0,0
FlpIgEY-bwU,texas company,1,0,0
FlpIgEY-bwU,that,20,14,1
FlpIgEY-bwU,therethis,1,0,0
FlpIgEY-bwU,they,6,6,1
FlpIgEY-bwU,thing,1,0,0
FlpIgEY-bwU,thing pickup truck buyers,1,0,0
FlpIgEY-bwU,thing profit,0,1,0
FlpIgEY-bwU,thing tesla truck impractical use truck,0,1,0
FlpIgEY-bwU,things,4,2,0
FlpIgEY-bwU,third party buttons thing,0,1,0
FlpIgEY-bwU,tho,1,0,0
FlpIgEY-bwU,thousands corolla cross cuv,0,1,0
FlpIgEY-bwU,three distinct vehicles,0,1,0
FlpIgEY-bwU,three truck builders,0,0,1
FlpIgEY-bwU,time,0,5,0
FlpIgEY-bwU,timeline repair hummer,1,0,0
FlpIgEY-bwU,tiny numbers,0,1,0
FlpIgEY-bwU,tiring give updates,0,1,0
FlpIgEY-bwU,title,0,1,0
FlpIgEY-bwU,tl remember,0,1,0
FlpIgEY-bwU,tldw videos,1,0,0
FlpIgEY-bwU,today tube review ioniq,1,0,0
FlpIgEY-bwU,tom moloughney,1,0,0
FlpIgEY-bwU,tomorrow use truck,1,0,0
FlpIgEY-bwU,ton quarter yes model canabalizing sales bit none less model tesla model,0,1,0
FlpIgEY-bwU,tons salt roads,0,1,0
FlpIgEY-bwU,tool box,0,1,0
FlpIgEY-bwU,top dog third party charging infrastructure,1,0,0
FlpIgEY-bwU,top notch content,0,1,0
FlpIgEY-bwU,topper,0,1,0
FlpIgEY-bwU,total cost ownership electric vehicles,0,1,0
FlpIgEY-bwU,touch screen,0,1,0
FlpIgEY-bwU,touch screen buttons,0,1,0
FlpIgEY-bwU,tough scale profit simple solution tesla rivian,0,1,0
FlpIgEY-bwU,tow capacity,1,0,0
FlpIgEY-bwU,towing bonus bet pickups,0,1,0
FlpIgEY-bwU,towing capacity,0,1,0
FlpIgEY-bwU,toyota others,0,1,0
FlpIgEY-bwU,trace marty,0,1,0
FlpIgEY-bwU,trading model,0,0,1
FlpIgEY-bwU,traditional pickup truck suv segment,1,0,0
FlpIgEY-bwU,trailer,0,1,0
FlpIgEY-bwU,train,0,1,0
FlpIgEY-bwU,train motor transmission even interior parts,0,1,0
FlpIgEY-bwU,train steering wheel display front seats,0,1,0
FlpIgEY-bwU,tremendous appetite pick trucks american market amazing tesla,0,1,0
FlpIgEY-bwU,trick pony trick,0,1,0
FlpIgEY-bwU,troll b buh,0,0,1
FlpIgEY-bwU,trouble,1,0,0
FlpIgEY-bwU,truck,8,4,3
FlpIgEY-bwU,truck business,0,0,1
FlpIgEY-bwU,truck competitors models,0,1,0
FlpIgEY-bwU,truck cybertruck,0,1,0
FlpIgEY-bwU,truck demand cybertruck,1,0,0
FlpIgEY-bwU,truck design preference,1,0,0
FlpIgEY-bwU,truck ever owned truck,0,0,1
FlpIgEY-bwU,truck gas mileage,1,0,0
FlpIgEY-bwU,truck gate truck buyers,1,0,0
FlpIgEY-bwU,truck guy,0,1,1
FlpIgEY-bwU,truck lacks,1,0,0
FlpIgEY-bwU,truck least interesting case study business students,0,1,0
FlpIgEY-bwU,truck model platform,0,1,0
FlpIgEY-bwU,truck name space huge cargo space,0,1,0
FlpIgEY-bwU,truck placeholder,1,0,0
FlpIgEY-bwU,truck rest,1,0,0
FlpIgEY-bwU,truck road monster flop,0,1,0
FlpIgEY-bwU,truck sedan bed cybertruck,1,0,0
FlpIgEY-bwU,truck things,0,1,0
FlpIgEY-bwU,truck use truck,0,1,0
FlpIgEY-bwU,trucks,1,5,2
FlpIgEY-bwU,trucks care look drive year old f beat covered rust,0,1,0
FlpIgEY-bwU,trucks value weight class entry level truck weight class towing capacity payload capacity,0,1,0
FlpIgEY-bwU,true critique end alex,1,0,0
FlpIgEY-bwU,true optimistic truck tesla company,0,1,0
FlpIgEY-bwU,trunk,1,0,0
FlpIgEY-bwU,truth idea tesla,1,0,0
FlpIgEY-bwU,try,1,0,0
FlpIgEY-bwU,tsla private offers,0,1,0
FlpIgEY-bwU,tslaq community members,0,1,0
FlpIgEY-bwU,twice,0,0,1
FlpIgEY-bwU,twice first time truck weeks,1,0,0
FlpIgEY-bwU,twitter fiasco cybertruck joke,0,1,0
FlpIgEY-bwU,two coworkers,0,1,0
FlpIgEY-bwU,two experience cybertruck,0,1,0
FlpIgEY-bwU,two farther ramping gigafactories,0,1,0
FlpIgEY-bwU,two ice models,1,0,0
FlpIgEY-bwU,two majorly hosed built hummers,1,0,0
FlpIgEY-bwU,two nobody,0,1,0
FlpIgEY-bwU,two optimus development lets,0,1,0
FlpIgEY-bwU,two share parts,1,0,0
FlpIgEY-bwU,two two trucks,0,1,0
FlpIgEY-bwU,two types customers,0,1,0
FlpIgEY-bwU,typical example,0,1,0
FlpIgEY-bwU,typical recently resorted insolent condescending videos followers,1,0,0
FlpIgEY-bwU,typical standards range towing payload fast charging bed size clearance technology likely safety weight list,0,1,0
FlpIgEY-bwU,u,0,5,2
FlpIgEY-bwU,u r hater,1,0,0
FlpIgEY-bwU,ugly cybertruck,1,0,0
FlpIgEY-bwU,ultimate road tripping machine climate controlled room dog,0,1,0
FlpIgEY-bwU,ultium hummer ev hummer suv trucks,1,0,0
FlpIgEY-bwU,unbiased decent vids,1,0,0
FlpIgEY-bwU,unbiased opinion,0,1,0
FlpIgEY-bwU,underground nickle mine ore sulphide,0,1,0
FlpIgEY-bwU,unheard auto industry,1,0,0
FlpIgEY-bwU,units,0,1,0
FlpIgEY-bwU,unnecessary graphicsanimationssounds tesla critic ev industry,2,0,0
FlpIgEY-bwU,unprecedented automotive industry,0,1,0
FlpIgEY-bwU,untruth,0,1,0
FlpIgEY-bwU,upcoming smaller much cheaper high volume cybertruck hype cheap brand promotion real products,1,0,0
FlpIgEY-bwU,updates,0,1,0
FlpIgEY-bwU,upgrade farm truck,0,1,0
FlpIgEY-bwU,uphold value dodge,0,1,0
FlpIgEY-bwU,upside metal tsla,1,0,0
FlpIgEY-bwU,us,6,8,1
FlpIgEY-bwU,use,1,0,0
FlpIgEY-bwU,use case cybertruck segments surface mining inderground mining forestry exploration security policing military,0,1,0
FlpIgEY-bwU,use trucks real features,1,0,0
FlpIgEY-bwU,used channel,0,1,0
FlpIgEY-bwU,useless average tradesman,1,0,0
FlpIgEY-bwU,usual tesla deniers,0,1,0
FlpIgEY-bwU,usually high level repairability crucial thing tesla,0,1,0
FlpIgEY-bwU,utility id figure,0,0,1
FlpIgEY-bwU,uut,1,0,0
FlpIgEY-bwU,v power outlets,0,1,0
FlpIgEY-bwU,valid points,0,1,0
FlpIgEY-bwU,value brand,1,0,0
FlpIgEY-bwU,van market,0,0,1
